ClientId: 1059
Phone 6/14
Shoes 8/17
Textbook 9/19
Song 11/13
Phone 4/24
Blu-Ray 9/24
Lamp 8/8
Song 7/26
Textbook 5/12
Phone 8/10
Blu-Ray 4/16
Phone 4/18
Textbook 10/1
MovieRental 9/12
Shoes 7/13
Lamp 12/20
Song 10/23
Shoes 12/6
Lamp 5/19
Lamp 11/11
Shoes 6/6
Song 9/17
Lamp 10/23
Blu-Ray 3/18
Song 3/7
Shoes 12/26
MovieRental 9/7
Shoes 10/11
Shoes 8/8
Textbook 9/2
Lamp 2/2
Phone 6/13
Lamp 4/13
MovieRental 6/24
MovieRental 7/8
Song 10/16
Blu-Ray 9/3
Shoes 2/8
Phone 10/2
Lamp 11/2
Lamp 3/5
Shoes 7/22
Lamp 7/2
Song 3/6
Lamp 12/17
Shoes 2/18
Shoes 8/15
Song 5/5
Song 8/14
Song 3/5
Lamp 11/16
Blu-Ray 7/1
Blu-Ray 4/20
Phone 12/9
Shoes 11/13
Textbook 3/15
Phone 8/21
Phone 9/10
Textbook 4/24
Textbook 7/16
Lamp 3/5
MovieRental 5/26
Blu-Ray 5/13
Textbook 3/5
MovieRental 4/15
Song 9/23
Phone 8/24
Song 6/4
MovieRental 11/15
Shoes 2/6
Song 6/22
Blu-Ray 2/12
Blu-Ray 6/20
Phone 10/11
Lamp 4/15
Shoes 3/17
Song 6/17
Shoes 12/11
Lamp 2/21
MovieRental 10/22
Phone 9/13
Textbook 5/4
MovieRental 2/24
Song 2/2
Phone 6/7
Shoes 11/13
Blu-Ray 5/21
MovieRental 11/15
Textbook 4/10
MovieRental 12/4
Song 10/11
Textbook 3/25
MovieRental 12/20
Lamp 4/6
Lamp 12/19
Blu-Ray 11/15
Textbook 6/26
Song 12/10
MovieRental 4/8
Lamp 11/21
Phone 3/3
Textbook 12/3
MovieRental 4/12
Phone 12/17
Textbook 1/14
Lamp 9/18
Phone 7/16
Phone 1/6
Phone 1/8
Blu-Ray 11/8
Shoes 4/26
Song 1/3
Blu-Ray 3/23
Shoes 1/14
MovieRental 5/19
Song 3/22
Blu-Ray 7/22
Shoes 3/17
MovieRental 6/1
Lamp 8/15
MovieRental 2/14
Phone 10/5
Blu-Ray 12/17
Shoes 4/11
MovieRental 11/5
Shoes 7/22
Blu-Ray 10/1
MovieRental 11/6
MovieRental 6/22
Lamp 1/3
Lamp 2/9
Phone 9/17
Blu-Ray 5/9
Shoes 12/24
Song 8/24
MovieRental 7/25
MovieRental 10/17
Phone 8/18
Song 11/23
Song 12/7
Song 12/23
MovieRental 9/21
Blu-Ray 12/20
Shoes 9/4
Textbook 4/6
Shoes 1/19
MovieRental 6/1
Lamp 4/17
Song 7/4
Textbook 11/9
Blu-Ray 12/25
Phone 9/7
Phone 4/19
Lamp 1/1
Phone 2/9
MovieRental 7/2
Shoes 9/21
Textbook 9/5
Shoes 7/26
Textbook 2/13
Blu-Ray 8/3
MovieRental 3/9
MovieRental 11/8
Textbook 3/7
Phone 3/2
Lamp 12/14
Shoes 6/14
Shoes 5/10
Song 8/25
Blu-Ray 3/17
Lamp 5/9
MovieRental 6/24
MovieRental 11/2
Song 7/25
MovieRental 2/18
Lamp 6/16
Lamp 1/2
Lamp 12/13
MovieRental 10/1
Blu-Ray 11/20
Phone 3/1
Textbook 8/4
Textbook 10/12
Lamp 11/1
Song 1/24
Shoes 7/1
Textbook 11/20
Shoes 4/16
Shoes 1/15
Song 3/18
Shoes 7/20
Phone 1/13
Blu-Ray 12/19
MovieRental 10/20
Lamp 7/24
Lamp 2/19
Shoes 3/25
Lamp 9/7
MovieRental 10/24
Phone 5/13
Shoes 10/17
Lamp 10/8
Textbook 1/12
MovieRental 1/9
Shoes 7/4
Song 7/3
Song 4/4
Song 8/2
Lamp 11/22
MovieRental 10/6
MovieRental 12/3
Blu-Ray 1/16
Blu-Ray 7/20
MovieRental 1/20
Blu-Ray 12/17
MovieRental 9/11
Phone 4/7
Textbook 6/24
Lamp 4/15
Lamp 10/4
Song 8/23
Song 5/19
Song 7/22
Blu-Ray 6/13
Song 5/8
Shoes 10/23
Textbook 5/4
Shoes 10/15
MovieRental 5/24
Song 9/18
MovieRental 9/5
Lamp 7/19
Textbook 2/10
Shoes 9/2
Phone 6/5
Song 7/1
Textbook 11/26
MovieRental 5/9
Shoes 3/4
MovieRental 8/13
Song 4/26
Lamp 7/18
Blu-Ray 6/8
Textbook 10/5
Shoes 6/10
Shoes 7/18
Lamp 10/12
Song 3/26
Lamp 7/16
Blu-Ray 8/16
Song 1/25
Textbook 3/6
Phone 1/22
Song 2/6
Blu-Ray 5/22
Song 7/23
MovieRental 1/6
Song 3/6
Song 10/3
Blu-Ray 11/24
Textbook 8/18
MovieRental 4/13
MovieRental 6/4
Textbook 12/26
MovieRental 6/4
Song 12/22
Shoes 9/11
Lamp 12/16
MovieRental 12/8
MovieRental 4/19
Blu-Ray 12/15
Lamp 9/8
Shoes 5/5
Blu-Ray 7/16
Song 5/3
MovieRental 1/1
Blu-Ray 8/17
Phone 6/19
MovieRental 12/11
Song 9/5
Textbook 4/26
Lamp 12/12
Lamp 9/3
MovieRental 9/8
Lamp 4/1
Shoes 2/15
Phone 3/13
Phone 11/2
Lamp 10/15
MovieRental 1/24
Textbook 1/6
Song 12/10
Lamp 8/7
Phone 5/8
MovieRental 5/25
Blu-Ray 11/21
Song 3/11
Textbook 3/23
Lamp 6/21
Shoes 6/12
MovieRental 9/3
Song 1/4
Blu-Ray 2/13
Shoes 7/17
Phone 5/15
Phone 2/6
Blu-Ray 12/17
Phone 4/16
Song 5/13
Shoes 5/6
Phone 3/24
Phone 11/1
Shoes 12/12
Textbook 1/17
Phone 9/10
Textbook 9/12
Textbook 2/20
Lamp 10/6
Textbook 4/9
Song 3/19
MovieRental 6/7
Lamp 4/16
Blu-Ray 8/22
MovieRental 2/25
Song 10/14
Blu-Ray 5/19
Shoes 6/3
Textbook 4/17
Blu-Ray 10/11
Textbook 3/16
Textbook 8/9
Lamp 3/14
Song 7/23
Song 7/7
MovieRental 5/19
Phone 3/13
Phone 10/8
Textbook 8/11
Blu-Ray 4/2
MovieRental 5/6
Phone 2/23
Shoes 12/10
Song 5/12
Phone 6/2
Lamp 7/14
Lamp 1/8
Phone 5/26
Phone 7/5
Phone 6/23
Lamp 6/20
Song 12/9
Blu-Ray 10/20
Textbook 11/14
Song 4/6
Lamp 9/10
Lamp 9/6
MovieRental 1/9
Shoes 3/13
Song 5/7
Blu-Ray 8/7
Phone 5/11
Textbook 6/14
Phone 8/15
Blu-Ray 4/2
Shoes 4/16
MovieRental 7/20
Textbook 5/18
Lamp 12/5
Phone 7/7
Lamp 5/22
MovieRental 5/24
MovieRental 9/16
Phone 11/6
Textbook 4/3
MovieRental 8/15
Phone 1/17
MovieRental 9/26
Phone 7/8
Blu-Ray 12/10
Blu-Ray 6/19
Blu-Ray 9/7
Textbook 9/11
Song 7/13
Phone 4/2
Blu-Ray 2/8
MovieRental 1/3
Blu-Ray 12/2
Textbook 5/5
Lamp 2/8
MovieRental 12/8
Shoes 2/17
Textbook 1/18
Textbook 1/4
Shoes 1/7
Textbook 5/4
Shoes 5/16
Shoes 3/20
Song 8/12
Textbook 10/24
Phone 2/25
Shoes 7/11
Shoes 5/10
Blu-Ray 6/26
Song 12/6
Shoes 10/26
Blu-Ray 1/8
Song 7/6
Textbook 1/25
MovieRental 2/3
Shoes 6/20
Lamp 7/6
Song 7/20
MovieRental 6/7
Lamp 3/23
Lamp 10/5
Lamp 5/21
MovieRental 11/10
Textbook 7/16
MovieRental 10/17
Textbook 2/10
Song 8/3
Blu-Ray 8/6
Textbook 6/22
Phone 5/12
Song 6/24
Shoes 8/10
Lamp 1/9
Song 2/17
Phone 2/1
Blu-Ray 11/20
Song 5/5
Textbook 6/24
Lamp 4/8
Song 8/26
Lamp 8/19
Blu-Ray 1/4
Lamp 2/20
Song 2/7
Song 6/21
Blu-Ray 4/26
MovieRental 6/23
Lamp 12/1
Lamp 6/21
MovieRental 2/21
Song 1/21
Blu-Ray 1/6
Textbook 3/7
Lamp 10/2
Phone 2/2
Textbook 6/8
Lamp 7/9
Lamp 7/16
Textbook 7/23
Phone 5/23
Textbook 7/14
Phone 12/1
Blu-Ray 11/1
MovieRental 8/22
Shoes 6/3
Lamp 10/11
Shoes 1/23
Song 4/26
Shoes 8/13
MovieRental 2/23
Phone 8/10
Song 11/24
MovieRental 3/17
MovieRental 5/13
Lamp 4/1
Song 4/2
Textbook 5/15
Lamp 12/21
Phone 1/25
Lamp 4/13
Blu-Ray 8/11
Textbook 3/16
MovieRental 7/15
Phone 3/15
Blu-Ray 4/17
Phone 10/24
Phone 7/20
Shoes 11/16
Lamp 11/24
Textbook 1/7
Shoes 12/15
Textbook 6/1
Song 11/9
Phone 12/2
Textbook 2/18
Song 11/21
Song 8/11
MovieRental 3/4
Shoes 8/9
Shoes 9/23
Song 1/11
Song 8/4
Song 1/12
MovieRental 8/15
Phone 6/12
Song 4/23
Lamp 10/21
Phone 6/1
Textbook 5/4
Song 5/21
Shoes 2/3
Textbook 2/9
Textbook 2/3
Song 2/14
Song 3/8
Blu-Ray 4/2
Blu-Ray 4/15
Shoes 5/1
Shoes 10/7
Shoes 12/8
Shoes 1/15
Phone 4/17
Song 2/18
Song 1/21
Lamp 9/11
Song 3/8
Phone 6/22
Song 10/10
Shoes 4/15
Lamp 7/23
Textbook 8/2
Song 1/23
MovieRental 7/2
MovieRental 12/14
MovieRental 9/6
MovieRental 4/12
MovieRental 10/17
MovieRental 6/8
MovieRental 4/24
Song 12/21
Phone 12/10
Shoes 5/1
Shoes 7/5
Textbook 6/22
MovieRental 11/17
Phone 6/3
Song 10/13
Lamp 5/10
Blu-Ray 6/11
Blu-Ray 3/19
Song 10/12
Phone 6/21
Textbook 10/16
Lamp 8/18
MovieRental 6/1
Textbook 10/10
Lamp 5/5
Blu-Ray 4/12
Phone 2/13
MovieRental 10/11
Shoes 10/15
Lamp 2/2
Lamp 8/24
MovieRental 2/7
Lamp 6/19
Phone 4/14
Shoes 1/5
Textbook 7/8
Blu-Ray 11/5
Phone 3/5
Shoes 5/9
Textbook 12/24
Shoes 8/1
Blu-Ray 6/23
MovieRental 11/6
Lamp 12/16
MovieRental 9/3
Blu-Ray 4/25
Phone 7/25
Lamp 9/16
MovieRental 9/15
Song 5/26
MovieRental 5/13
Lamp 5/2
Textbook 5/1
Lamp 12/13
Phone 3/20
Phone 2/8
Textbook 4/17
Song 8/5
Lamp 4/11
Song 9/5
Song 6/16
MovieRental 2/13
Phone 1/15
Lamp 8/20
Shoes 2/13
MovieRental 6/24
Song 5/15
Song 6/14
Shoes 4/23
Shoes 6/16
Song 5/13
Phone 7/20
MovieRental 4/7
Phone 11/11
Blu-Ray 1/21
Song 8/4
MovieRental 5/20
Blu-Ray 4/2
Song 6/8
Lamp 5/15
Phone 10/13
Blu-Ray 2/16
Textbook 5/14
Song 6/24
Textbook 3/13
MovieRental 2/4
Lamp 5/10
MovieRental 9/6
Song 4/26
Song 9/5
Lamp 6/24
Phone 1/14
Lamp 7/7
Blu-Ray 5/8
Textbook 2/3
MovieRental 4/1
Blu-Ray 7/16
Lamp 1/11
MovieRental 9/18
Song 11/2
Lamp 2/21
Lamp 12/23
Lamp 8/4
Shoes 12/23
Textbook 8/6
Shoes 4/5
Textbook 10/10
Shoes 10/2
Song 2/23
Textbook 10/14
Song 8/6
Textbook 4/20
Textbook 6/11
MovieRental 2/15
Textbook 4/4
MovieRental 7/10
Song 8/23
Song 4/23
Textbook 5/25
Textbook 2/6
MovieRental 11/18
MovieRental 9/3
Textbook 5/9
Shoes 12/26
Song 6/3
Blu-Ray 4/26
Song 4/8
Phone 6/24
Lamp 2/16
Phone 2/16
Shoes 1/1
Shoes 7/13
Phone 5/12
Phone 9/13
Blu-Ray 11/18
Phone 1/25
Shoes 12/2
Blu-Ray 10/5
Shoes 6/23
Blu-Ray 2/13
MovieRental 6/1
Blu-Ray 6/24
Shoes 5/26
Lamp 7/19
Blu-Ray 2/7
Lamp 2/8
Lamp 12/9
MovieRental 9/1
Phone 8/12
MovieRental 3/1
MovieRental 6/24
Blu-Ray 5/25
Phone 11/23
Song 4/10
Song 1/5
Phone 8/20
Blu-Ray 6/22
Textbook 7/21
Phone 2/16
Blu-Ray 5/14
Shoes 2/5
MovieRental 12/5
Shoes 9/2
Blu-Ray 11/2
Shoes 8/6
Shoes 9/14
Textbook 2/4
Lamp 6/13
MovieRental 8/5
Textbook 8/4
Phone 1/17
Blu-Ray 12/3
Textbook 6/21
Song 11/18
Textbook 11/23
Blu-Ray 10/25
Phone 1/1
Blu-Ray 9/23
Song 6/19
MovieRental 1/18
Lamp 2/21
MovieRental 2/16
MovieRental 1/24
Phone 4/1
Phone 10/18
Textbook 12/20
MovieRental 10/8
Song 7/14
Textbook 12/1
Phone 10/13
Textbook 12/20
Textbook 2/25
Phone 3/18
Song 11/25
Shoes 4/6
Song 5/20
Lamp 8/2
MovieRental 12/22
Phone 4/17
Textbook 4/2
Lamp 9/19
Blu-Ray 2/11
Phone 3/6
Song 8/18
Blu-Ray 5/10
Phone 2/11
MovieRental 4/25
Song 11/10
Phone 11/8
Phone 11/6
MovieRental 2/19
Textbook 9/25
Textbook 11/23
Song 3/17
MovieRental 5/9
Phone 12/15
Song 11/23
Blu-Ray 3/25
Song 12/16
Song 3/8
Song 4/11
Shoes 4/3
Blu-Ray 11/22
Lamp 4/21
Shoes 9/9
MovieRental 7/1
Song 8/16
Phone 11/8
Shoes 9/20
Song 5/23
Blu-Ray 9/9
MovieRental 6/24
Song 5/2
Phone 9/2
Blu-Ray 4/14
Song 2/15
Shoes 1/17
Shoes 7/15
Lamp 12/24
Textbook 9/8
Lamp 4/16
Blu-Ray 8/24
Lamp 8/2
Textbook 11/11
Song 2/13
Song 8/20
Blu-Ray 11/22
Lamp 7/12
Phone 7/3
Blu-Ray 4/14
Phone 3/8
Shoes 10/3
Textbook 2/17
MovieRental 3/13
Shoes 2/1
Lamp 4/10
MovieRental 12/11
MovieRental 9/5
Textbook 3/14
MovieRental 7/10
Phone 6/17
Blu-Ray 9/18
MovieRental 10/9
MovieRental 1/26
Phone 10/12
Textbook 7/20
Blu-Ray 12/14
Blu-Ray 10/4
Textbook 11/24
Blu-Ray 10/12
Phone 2/24
Phone 2/9
MovieRental 12/18
Shoes 5/26
Song 8/2
Blu-Ray 5/5
MovieRental 12/1
Phone 2/5
MovieRental 10/1
Lamp 9/21
Song 4/6
Phone 8/15
Textbook 7/10
Song 6/18
Lamp 1/5
MovieRental 1/11
Song 2/10
Blu-Ray 9/22
Phone 8/10
Shoes 3/26
Song 3/14
Textbook 7/7
Textbook 12/8
Phone 4/20
Shoes 10/22
Shoes 5/11
Shoes 11/1
MovieRental 6/21
Blu-Ray 7/3
Shoes 8/26
Textbook 2/23
Blu-Ray 6/1
MovieRental 6/7
Shoes 6/26
Shoes 3/7
MovieRental 5/4
Shoes 10/23
Textbook 5/3
MovieRental 5/9
Song 9/18
Textbook 6/12
Song 9/25
Blu-Ray 4/2
Shoes 1/10
Song 4/20
Textbook 10/23
Lamp 10/18
Textbook 7/24
MovieRental 10/25
Textbook 8/18
MovieRental 1/5
Phone 12/3
Song 10/2
Song 1/20
Phone 3/10
Song 1/18
MovieRental 1/14
Song 5/1
Lamp 8/24
Textbook 10/8
MovieRental 9/7
Blu-Ray 4/15
Song 4/1
Textbook 12/6
Phone 9/13
Shoes 10/3
Lamp 2/15
Song 4/19
Phone 2/22
Textbook 1/10
Blu-Ray 4/16
Lamp 12/13
Shoes 4/9
Shoes 12/14
Textbook 5/7
Textbook 5/11
Phone 1/19
MovieRental 9/24
Blu-Ray 12/20
Song 8/18
Shoes 6/25
Blu-Ray 8/24
Textbook 8/26
Blu-Ray 5/25
Blu-Ray 1/23
MovieRental 11/2
Phone 2/23
Lamp 6/22
Lamp 8/20
Song 5/25
Phone 2/25
Phone 1/24
Phone 5/20
MovieRental 2/7
Shoes 10/19
MovieRental 8/23
Blu-Ray 10/9
Song 10/21
MovieRental 4/15
Shoes 7/24
Phone 3/19
Lamp 7/26
Lamp 6/4
Song 8/1
Lamp 11/4
Shoes 6/11
MovieRental 1/8
Shoes 12/22
Lamp 12/18
Blu-Ray 9/25
Shoes 12/2
Phone 2/15
Blu-Ray 7/21
Song 2/12
Shoes 4/15
Phone 8/2
Blu-Ray 12/4
Phone 7/10
Blu-Ray 6/23
Phone 5/4
Song 2/20
Textbook 10/6
MovieRental 7/23
Textbook 1/8
Shoes 9/5
Textbook 3/9
MovieRental 7/12
Shoes 10/14
MovieRental 1/6
Textbook 1/3
MovieRental 12/26
Lamp 5/10
Shoes 7/3
Phone 6/23
Lamp 3/7
Textbook 1/19
Song 3/15
MovieRental 9/8
Textbook 3/7
Textbook 12/11
Textbook 11/19
Song 5/7
Song 2/13
Lamp 3/10
Shoes 4/15
Textbook 5/26
Blu-Ray 1/26
Blu-Ray 12/7
Song 11/13
Blu-Ray 3/16
Blu-Ray 6/12
MovieRental 3/2
Blu-Ray 8/12
MovieRental 4/2
Textbook 9/9
Textbook 9/21
Blu-Ray 11/1
Blu-Ray 5/5
Lamp 8/14
Lamp 5/10
Textbook 7/23
Blu-Ray 12/10
Blu-Ray 12/20
Textbook 6/23
Lamp 8/4
Shoes 5/24
Lamp 2/2
MovieRental 7/5
Phone 9/25
MovieRental 4/13
Song 11/1
Blu-Ray 11/12
Phone 7/24
MovieRental 1/21
Lamp 1/7
Textbook 8/9
Song 6/19
Song 2/2
Blu-Ray 11/25
Shoes 9/21
Shoes 2/24
Song 2/3
Song 11/8
MovieRental 8/15
Blu-Ray 9/12
Lamp 2/13
Textbook 6/13
Song 2/3
Textbook 12/7
Phone 5/24
MovieRental 9/14
Phone 7/23
Lamp 12/16
Blu-Ray 6/9
Shoes 8/17
Shoes 2/12
MovieRental 8/8
Textbook 10/4
Shoes 1/3
Phone 2/18
Lamp 12/17
Blu-Ray 9/12
Blu-Ray 6/11
Shoes 8/13
Phone 5/24
Song 12/5
Shoes 10/22
Song 12/18
Shoes 8/26
MovieRental 4/9
Phone 10/26
Shoes 11/16
Song 5/9
Shoes 11/2
Lamp 5/18
Shoes 3/26
Song 6/22
Song 1/23
Song 8/10
Shoes 3/8
Song 4/18
MovieRental 4/18
Shoes 9/19
Shoes 2/1
Phone 10/9
Lamp 12/22
Shoes 6/5
Blu-Ray 6/2
MovieRental 9/22
MovieRental 8/5
Phone 1/11
MovieRental 5/9
Textbook 9/18
Phone 4/5
Phone 2/11
Textbook 3/2
Textbook 11/10
Phone 8/15
Blu-Ray 9/15
Textbook 5/15
MovieRental 6/3
MovieRental 8/5
Blu-Ray 10/9
Shoes 3/3
Song 4/23
Lamp 8/4
Song 8/11
Song 6/8
Song 6/6
MovieRental 12/20
Shoes 2/15
Shoes 8/13
Blu-Ray 11/1
Phone 12/10
Blu-Ray 1/2
Lamp 3/11
MovieRental 8/4
Song 5/22
MovieRental 11/12
MovieRental 9/23
Phone 12/20
Phone 6/5
Blu-Ray 5/21
Lamp 2/21
Shoes 7/14
Song 2/11
Shoes 1/13
Lamp 5/20
Blu-Ray 2/18
Lamp 4/2
MovieRental 2/4
Phone 1/19
Textbook 9/6
Phone 6/8
Textbook 4/18
Shoes 4/15
Blu-Ray 10/13
Blu-Ray 4/20
Song 3/20
Phone 7/11
Blu-Ray 1/13
Shoes 12/23
Blu-Ray 1/12
Textbook 9/6
Song 5/6
Shoes 6/21
Phone 9/8
MovieRental 10/17
MovieRental 7/10
Song 9/1
Textbook 12/14
Blu-Ray 7/18
Lamp 9/9
Song 6/6
Lamp 11/20
Textbook 3/26
Textbook 3/3
Textbook 7/24
MovieRental 6/23
Shoes 5/26
Textbook 2/22
Blu-Ray 8/6
Textbook 4/9
Blu-Ray 5/19
Lamp 5/15
Shoes 9/2
Lamp 11/23
Phone 11/24
Blu-Ray 1/13
Shoes 3/19
Song 7/6
MovieRental 7/1
Blu-Ray 4/18
Blu-Ray 4/26
Textbook 11/21
MovieRental 7/13
Lamp 10/3
Song 7/5
Phone 12/6
Lamp 2/7
Song 9/10
Blu-Ray 2/3
MovieRental 8/23
Phone 5/4
MovieRental 8/16
Lamp 7/23
Lamp 11/15
Phone 12/26
Lamp 8/21
Song 6/10
Shoes 5/8
Phone 7/20
Lamp 6/1
Lamp 4/16
Blu-Ray 7/1
Phone 5/22
Blu-Ray 12/13
Song 1/15
Song 3/22
Blu-Ray 6/5
Textbook 11/17
Phone 1/4
Phone 7/8
Lamp 1/18
Phone 10/25
Song 1/3
Phone 2/24
Shoes 8/20
Blu-Ray 2/6
Blu-Ray 5/21
Lamp 11/10
Phone 8/18
Phone 9/9
Lamp 10/7
Phone 7/22
Song 5/8
Song 1/9
Lamp 1/21
Lamp 6/1
Textbook 7/5
Shoes 2/23
Song 7/17
Lamp 10/11
Textbook 12/21
Blu-Ray 4/1
Phone 8/11
Phone 9/9
Song 1/20
Blu-Ray 12/17
Phone 8/9
Blu-Ray 8/3
Textbook 11/19
Textbook 5/22
Lamp 1/1
Shoes 4/4
MovieRental 7/10
Song 7/4
Shoes 2/2
Shoes 4/21
Phone 3/18
Textbook 9/17
Textbook 2/22
Blu-Ray 10/6
Song 8/18
Phone 12/10
Song 9/5
MovieRental 5/16
Textbook 6/18
Textbook 12/26
Song 8/22
Song 8/3
Lamp 6/14
Textbook 6/6
MovieRental 3/1
MovieRental 9/1
Phone 2/7
Textbook 7/16
MovieRental 4/19
Shoes 8/3
Song 12/25
MovieRental 5/5
Textbook 7/3
Blu-Ray 6/14
Textbook 10/8
Lamp 4/9
Song 1/17
Phone 10/19
Phone 11/16
Textbook 4/11
Phone 4/12
Shoes 11/18
Shoes 9/6
MovieRental 10/10
Shoes 8/7
MovieRental 9/19
Textbook 2/5
Blu-Ray 1/5
MovieRental 4/4
Phone 10/17
MovieRental 1/18
Blu-Ray 1/19
Lamp 8/2
Phone 5/18
Shoes 6/17
Blu-Ray 3/3
Shoes 6/13
Phone 10/19
Song 12/17
MovieRental 6/7
MovieRental 12/23
Blu-Ray 4/20
Lamp 11/21
Lamp 2/14
Blu-Ray 12/1
Textbook 1/20
Shoes 9/9
MovieRental 10/26
Song 4/3
Blu-Ray 9/15
MovieRental 6/22
Song 9/10
Textbook 6/21
Lamp 6/5
Lamp 12/11
Blu-Ray 11/25
Phone 5/21
Textbook 2/14
Textbook 2/22
Song 5/18
Shoes 10/11
MovieRental 3/2
MovieRental 12/15
Textbook 7/11
Phone 1/1
Phone 8/21
Textbook 11/22
Song 9/17
Lamp 7/21
Blu-Ray 10/21
Blu-Ray 7/4
Phone 11/5
MovieRental 12/18
MovieRental 11/24
Phone 6/1
Song 7/19
MovieRental 11/13
Textbook 10/1
MovieRental 2/3
Shoes 12/17
Phone 2/25
Lamp 4/20
Lamp 8/4
Lamp 12/5
MovieRental 5/11
Textbook 5/10
Shoes 3/23
Lamp 2/21
Textbook 11/19
Song 4/25
MovieRental 7/15
Shoes 7/1
MovieRental 8/19
MovieRental 10/2
Shoes 2/6
Textbook 12/1
Textbook 7/10
Lamp 2/19
Blu-Ray 1/12
Blu-Ray 5/12
MovieRental 7/5
Phone 8/17
Shoes 1/1
Lamp 4/16
Blu-Ray 12/11
Phone 11/21
Song 1/26
Shoes 9/20
Blu-Ray 7/19
Textbook 7/12
Textbook 12/5
Blu-Ray 6/6
Shoes 3/26
Textbook 7/9
Textbook 12/19
Lamp 4/25
MovieRental 9/8
Shoes 5/17
Blu-Ray 6/13
Blu-Ray 12/2
Blu-Ray 8/9
MovieRental 5/22
Shoes 6/20
Textbook 3/1
Shoes 10/23
Shoes 1/25
Shoes 11/12
MovieRental 2/7
Blu-Ray 10/10
Song 7/3
Textbook 7/25
Phone 11/10
Song 9/21
Phone 4/13
Phone 12/20
Shoes 6/2
Blu-Ray 4/21
MovieRental 4/26
Song 4/17
Blu-Ray 11/12
Shoes 1/5
Textbook 2/19
MovieRental 7/13
Shoes 4/4
Phone 3/3
Shoes 8/2
Song 8/3
Phone 6/3
Textbook 5/26
Shoes 8/11
Song 9/12
Textbook 2/26
MovieRental 11/10
Shoes 10/24
Lamp 7/13
Blu-Ray 2/7
Blu-Ray 7/9
MovieRental 3/10
Blu-Ray 3/4
Blu-Ray 10/13
Blu-Ray 6/1
Phone 2/18
Lamp 11/17
Textbook 10/21
Song 2/9
Blu-Ray 2/18
Shoes 11/11
Phone 2/3
Phone 5/1
Phone 3/10
Blu-Ray 2/10
Song 1/1
Phone 8/2
Phone 10/9
Shoes 12/26
Blu-Ray 5/6
Lamp 2/17
Song 1/21
Lamp 6/21
Blu-Ray 12/1
Blu-Ray 9/11
Lamp 8/10
MovieRental 9/2
Song 10/14
Shoes 11/11
MovieRental 3/26
Lamp 10/7
Shoes 3/20
Phone 11/20
Song 12/7
Phone 7/16
Song 5/4
Blu-Ray 11/21
Textbook 4/15
Song 3/13
Textbook 6/16
MovieRental 1/25
Textbook 10/10
Textbook 7/2
Blu-Ray 2/22
Shoes 5/16
Lamp 12/4
Textbook 8/7
Song 4/3
Song 9/20
Shoes 7/26
Song 6/25
Song 3/8
Lamp 4/21
Textbook 11/19
Song 3/25
Song 10/15
Blu-Ray 6/15
Phone 7/11
Textbook 9/14
Phone 9/19
MovieRental 6/11
Blu-Ray 11/15
Phone 2/6
Shoes 7/8
Blu-Ray 3/12
Shoes 4/8
Song 2/25
Shoes 9/24
Textbook 9/7
Song 9/6
Textbook 12/15
Blu-Ray 7/10
Song 11/8
MovieRental 12/12
MovieRental 2/2
Phone 3/14
Lamp 5/18
Shoes 7/9
Blu-Ray 2/12
MovieRental 3/6
Song 7/21
Blu-Ray 5/1
Phone 5/22
Phone 9/20
Textbook 1/16
Phone 5/21
Blu-Ray 3/7
Song 10/17
Textbook 4/11
Textbook 11/10
Shoes 6/17
Shoes 7/3
Song 11/1
MovieRental 11/21
Song 5/10
MovieRental 9/9
Song 3/13
Textbook 3/1
Song 4/6
Textbook 7/9
Textbook 8/9
MovieRental 4/4
Textbook 9/17
Phone 6/6
Phone 3/8
Song 9/26
Blu-Ray 11/11
Lamp 1/15
Shoes 9/24
Song 7/2
Lamp 8/17
Song 11/24
MovieRental 7/11
MovieRental 5/25
Song 2/3
Song 10/19
Shoes 10/13
Song 12/20
MovieRental 1/6
MovieRental 11/5
Lamp 2/19
MovieRental 3/6
Phone 3/9
Blu-Ray 12/24
MovieRental 2/21
Phone 11/23
Lamp 5/26
Song 9/14
MovieRental 2/13
Blu-Ray 2/6
Textbook 10/15
Textbook 11/22
MovieRental 12/19
Blu-Ray 10/5
MovieRental 12/22
Phone 7/2
MovieRental 10/25
Blu-Ray 11/9
Phone 6/5
Textbook 3/5
Phone 10/1
Blu-Ray 1/6
Phone 9/17
Lamp 3/11
Textbook 1/4
Blu-Ray 1/26
Textbook 11/19
Shoes 4/20
MovieRental 1/12
Textbook 8/7
Song 6/14
MovieRental 2/21
Blu-Ray 5/3
Phone 8/23
Lamp 11/15
Textbook 11/24
MovieRental 10/4
Song 10/17
Textbook 6/4
Shoes 8/24
Phone 5/18
Phone 11/1
Lamp 11/17
MovieRental 5/20
Song 1/11
Textbook 10/7
Shoes 11/4
Lamp 1/16
Phone 4/17
Phone 12/5
Phone 12/21
Lamp 7/7
Blu-Ray 6/3
Lamp 5/14
Blu-Ray 6/24
Phone 8/16
Lamp 11/14
Phone 7/4
Shoes 6/12
Textbook 9/25
MovieRental 7/2
Blu-Ray 12/15
Blu-Ray 10/23
Shoes 1/14
Shoes 4/12
Blu-Ray 4/21
Blu-Ray 5/12
Shoes 10/14
MovieRental 1/3
Shoes 5/21
Blu-Ray 6/1
Blu-Ray 2/18
Phone 11/13
Shoes 8/24
MovieRental 7/11
